Slutpris,Utgångspris,Antal rum,Boarea,Våning,Byggår,Avgift/månad,Driftskostnad/år,Latitudes,Longitudes,Upplåtelseform_Andel i bostadsförening,Upplåtelseform_Andelsboende,Upplåtelseform_Annat,Upplåtelseform_Bostadsrätt,Upplåtelseform_Äganderätt,Balkong_Ja,Balkong_Nej,Hiss_Ja,Hiss_Nej
3400000,3400000,1.0,27.6,3.0,1942,1373.0,7400.0,59.3374313,18.0787123,0,0,0,1,0,1,0,1,0
3250000,2995000,1.0,33.0,0.5,1916,1977.0,3480.0,59.346093,18.0416178,0,0,0,1,0,0,1,1,0
2660000,2795000,1.0,22.0,5.0,0,1435.0,6880.5,59.3292644,18.0380714,0,0,0,1,0,1,0,1,0
3600000,2995000,1.0,29.0,2.0,1907,1020.0,6880.5,59.3435707,18.0455627,0,0,0,1,0,0,1,1,0
2700000,2495000,1.0,26.0,2.0,2018,1894.0,6880.5,59.3476641,18.035272,0,0,0,1,0,0,1,0,1
2460000,2295000,1.0,26.0,0.5,1931,1243.0,5520.0,59.3467556,18.0686045,0,0,0,1,0,0,1,1,0
2540000,2395000,1.0,19.5,2.0,1930,416.0,2880.0,59.3296529,18.031401,0,0,0,1,0,0,1,1,0
3610000,3295000,1.0,31.0,3.0,1927,1764.0,8868.0,59.338984,18.0347489,0,0,0,1,0,1,0,1,0
3650000,3395000,1.0,35.0,6.0,1966,440.0,6880.5,59.3312805,18.0245539,0,0,0,1,0,1,0,1,0
3000000,2895000,1.0,28.0,1.0,1929,1560.0,3420.0,59.3498935,18.0561413,0,0,0,1,0,0,1,0,1
4100000,4250000,1.0,33.0,2.0,1927,1557.0,873.0,59.3413451,18.0827488,0,0,0,1,0,1,0,0,1
3500000,2700000,1.0,25.0,5.0,0,736.0,6880.5,59.3491903,18.0390982,0,0,0,0,1,1,0,1,0
2775000,2995000,1.0,25.0,2.0,1895,1340.0,13600.0,59.3442706,18.0433396,0,0,0,1,0,0,1,0,1
3220000,2995000,1.0,29.0,1.0,1929,1279.0,6500.0,59.3384578,18.0379558,0,0,0,1,0,0,1,0,1
2695000,2695000,1.0,21.0,3.0,1927,1467.0,6880.5,59.3475993,18.0625777,0,0,0,1,0,0,1,0,1
2900000,0,1.0,24.0,2.0,1928,595.0,6500.0,59.3388608,18.0393542,0,0,0,1,0,0,1,1,0
2800000,0,1.0,23.0,3.0,1935,971.0,6880.5,59.3294712,18.0381805,0,0,0,1,0,1,0,1,0
4400000,4600000,1.0,41.0,1.0,1883,2072.0,14800.0,59.3411347,18.0597506,0,0,0,1,0,1,0,0,1
3370000,2995000,1.0,33.0,2.0,1941,2084.0,6880.5,59.3354299,18.0296024,0,0,0,1,0,1,0,1,0
3200000,3150000,1.0,40.5,3.0,1926,1972.0,10900.0,59.332734,18.015925,0,0,0,1,0,0,1,0,1
4200000,3995000,1.0,34.0,3.0,1887,1676.0,8400.0,59.3365573,18.0902314,0,0,0,1,0,0,1,1,0
3000000,2995000,1.0,26.0,3.0,1939,550.0,12470.0,59.3334876,18.0309031,0,0,0,1,0,1,0,1,0
2100000,2450000,1.0,19.0,1.0,1926,1112.0,6880.5,59.332734,18.015925,0,0,0,1,0,0,1,0,1
2595000,2595000,1.0,19.0,2.0,0,1141.0,6880.5,59.3373057,18.0681646,0,0,0,1,0,0,1,1,0
3150000,2995000,1.0,27.0,2.0,1928,2157.0,6500.0,59.3387359,18.0348894,0,0,0,1,0,0,1,1,0
3050000,2850000,1.0,29.0,2.0,1929,1405.0,6880.5,59.3404007,18.0309843,0,0,0,1,0,0,1,1,0
2985000,2895000,1.0,30.0,3.0,1931,1195.0,6400.0,59.3291978,18.0300859,0,0,0,1,0,0,1,1,0
3250000,3395000,1.0,31.0,4.0,2022,1904.0,6378.0,59.3486247,18.034142,0,0,0,1,0,0,1,1,0
3600000,3375000,1.0,34.0,3.0,1892,2202.0,6132.0,59.3490449,18.0571687,1,0,0,0,0,0,1,0,1
3260000,2995000,1.0,28.0,2.0,1973,1170.0,6880.5,59.3460794,18.0702337,0,0,0,1,0,0,1,0,1
3300000,3495000,1.0,38.0,2.0,1902,1341.0,6880.5,59.3338473,18.0343292,0,0,0,1,0,0,1,1,0
3300000,3450000,1.0,37.5,1.5,1930,796.0,6880.5,59.3299015,18.0307608,0,0,0,1,0,0,1,1,0
3445000,2995000,1.0,27.0,1.0,1909,990.0,8900.0,59.3413049,18.0395769,0,0,0,1,0,1,0,0,1
4050000,3995000,1.0,39.0,2.0,1903,1843.0,7800.0,59.3465831,18.0582679,1,0,0,0,0,0,1,1,0
2995000,3095000,1.0,30.5,2.0,2022,1885.0,6880.5,59.3479011,18.0348618,0,0,0,1,0,0,1,1,0
3250000,3150000,1.0,31.0,2.0,1928,2201.0,4700.0,59.3475993,18.0625777,0,0,0,1,0,0,1,0,1
4320000,3750000,1.0,38.0,2.0,1883,1280.0,7440.0,59.3390955,18.0786408,0,0,0,1,0,0,1,0,1
3420000,2995000,1.0,27.0,5.0,1939,1032.0,5796.0,59.3403808,18.0604709,0,0,0,1,0,1,0,1,0
3000000,2995000,1.0,29.0,4.0,1971,1724.0,4200.0,59.3416986,18.0493186,0,0,0,1,0,1,0,1,0
2920000,2650000,1.0,25.0,2.0,1928,894.0,5000.0,59.3440883,18.0389736,0,0,0,1,0,0,1,1,0
3800000,3995000,1.0,32.5,1.0,1931,1954.0,10900.0,59.3357547,18.089569,0,0,0,1,0,1,0,1,0
3695000,3695000,1.0,30.0,2.0,1907,563.0,7400.0,59.3468176,18.0592857,0,0,0,1,0,1,0,0,1
2950000,3000000,1.0,29.0,4.0,1971,1724.0,6880.5,59.3413908,18.0481374,0,0,0,1,0,1,0,1,0
2950000,2750000,1.0,26.0,5.0,1934,1324.0,6880.5,59.3465255,18.0692503,0,0,0,1,0,0,1,1,0
3045000,2950000,1.0,29.0,4.0,1911,1560.0,7200.0,59.341898,18.0293341,0,0,0,1,0,0,1,1,0
2750000,2695000,1.0,31.0,2.0,1931,2150.0,11400.0,59.3284625,18.0381619,0,0,0,1,0,0,1,1,0
4150000,4100000,1.0,35.0,4.0,1927,1557.0,6800.0,59.3417562,18.0830697,0,0,0,1,0,0,1,1,0
3600000,3450000,1.0,33.0,1.0,1907,889.0,6880.5,59.3439579,18.0486314,0,0,0,1,0,0,1,1,0
2995000,2995000,1.0,39.0,1.0,1931,2250.0,6880.5,59.3304041,18.0016382,0,0,0,1,0,0,1,0,1
3400000,2995000,1.0,40.0,2.0,1936,1666.0,6880.5,59.347687,18.0579273,0,0,0,1,0,0,1,0,1
3280000,3450000,1.0,37.0,4.0,1934,2043.0,10692.0,59.3372911,18.0310741,0,0,0,1,0,1,0,1,0
3650000,3950000,1.0,28.5,2.0,0,2012.0,5500.0,59.3387089,18.0759129,0,0,0,1,0,0,1,0,1
1980000,2150000,1.0,16.0,1.0,1944,849.0,6880.5,59.327609,18.012946,0,0,0,1,0,0,1,1,0
3250000,3200000,1.0,24.5,2.0,1929,1827.0,5800.0,59.3335534,18.0862484,0,0,0,1,0,1,0,1,0
4700000,4250000,1.0,35.0,1.0,1885,1506.0,7200.0,59.3392929,18.0840352,0,0,0,1,0,0,1,1,0
3700000,3850000,1.0,39.0,3.0,1924,2158.0,6948.0,59.3477442,18.0453347,0,0,0,1,0,0,1,1,0
2925000,2750000,1.0,26.0,1.0,1926,1279.0,6500.0,59.3438419,18.0388458,0,0,0,1,0,0,1,1,0
5300000,5295000,1.0,60.0,4.0,1906,2200.0,5880.0,59.3326094,18.0433211,0,0,0,1,0,0,1,1,0
2765000,2695000,1.0,21.0,2.0,1897,1609.0,5400.0,59.3368152,18.0931461,0,0,0,1,0,0,1,0,1
2400000,2495000,1.0,18.0,0.5,1884,531.0,6880.5,59.3387209,18.0799088,0,0,0,1,0,0,1,0,1
3200000,3295000,1.0,34.0,1.0,1929,1685.0,6880.5,59.3353082,18.0352145,0,0,0,1,0,0,1,1,0
3400000,3250000,1.0,37.0,6.0,1929,2022.0,6192.0,59.3381989,18.0231218,0,0,0,1,0,0,1,1,0
2725000,2595000,1.0,24.0,4.0,1929,1674.0,5880.0,59.3371677,18.0512241,0,0,0,1,0,0,1,1,0
3050000,2700000,1.0,27.5,0.5,1927,758.0,6100.0,59.3406958,18.0370521,0,0,0,1,0,0,1,0,1
3850000,3795000,1.0,40.0,3.0,0,2086.0,6000.0,59.3300761,18.0398355,0,0,0,1,0,0,1,1,0
2500000,2595000,1.0,21.0,2.0,1930,1312.0,5460.0,59.3477573,18.0659991,0,0,0,1,0,0,1,1,0
3350000,3750000,1.0,24.0,2.0,1934,1025.0,4200.0,59.3379771,18.0816643,0,0,0,1,0,0,1,0,1
2750000,2695000,1.0,26.0,4.0,1928,1498.0,3720.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
3300000,2995000,1.0,32.0,4.0,1928,1765.0,6880.5,59.3382465,18.0381841,0,0,0,1,0,0,1,1,0
3625000,0,1.0,33.0,1.0,1906,1553.0,6880.5,59.3324449,18.0432372,0,0,0,1,0,1,0,1,0
2400000,2395000,1.0,18.0,2.0,1885,919.0,2424.0,59.3412773,18.0811175,0,0,0,1,0,0,1,1,0
3950000,3695000,1.0,32.0,5.0,1928,1624.0,9229.0,59.3382201,18.0402037,0,0,0,1,0,1,0,1,0
3430000,3395000,1.0,32.0,3.0,1921,1733.0,6880.5,59.3433044,18.0362608,1,0,0,0,0,0,1,1,0
3500000,3195000,1.0,30.0,5.0,1930,1806.0,6880.5,59.3488488,18.0448871,0,0,0,1,0,1,0,1,0
3075000,2995000,1.0,33.0,2.0,1925,2274.0,6880.5,59.3437854,18.036671,0,0,0,1,0,0,1,0,1
3250000,2975000,1.0,34.0,2.0,1941,2053.0,4320.0,59.3354299,18.0296024,0,0,0,1,0,1,0,1,0
2950000,0,1.0,27.0,3.0,1929,1200.0,6500.0,59.3383562,18.0375648,0,0,0,1,0,0,1,1,0
2400000,2295000,1.0,23.0,1.0,1929,1427.0,4320.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
3400000,2850000,1.0,29.5,3.0,1924,1866.0,7800.0,59.3295923,18.0282508,0,0,0,1,0,1,0,1,0
2600000,2375000,1.0,24.0,8.0,1939,1230.0,6880.5,59.3308796,18.0242522,0,0,0,1,0,1,0,1,0
3950000,0,1.0,54.0,2.0,0,2387.0,6880.5,59.3500087,18.0593457,0,0,0,1,0,0,1,0,1
2700000,2595000,1.0,28.0,3.0,1934,1902.0,1800.0,59.3337211,18.0002412,0,0,0,1,0,1,0,0,1
2500000,2500000,1.0,16.0,4.0,1885,605.0,6880.5,59.3433867,18.0457436,0,0,0,1,0,0,1,0,1
2250000,2195000,1.0,22.5,7.0,1949,1176.0,6254.0,59.3380329,18.0144761,0,0,0,1,0,0,1,1,0
3400000,0,1.0,35.0,2.0,1903,1725.0,6880.5,59.3358805,18.0334601,0,0,0,1,0,0,1,0,1
3100000,2995000,1.0,31.0,2.0,1931,1297.0,3300.0,59.3287144,18.0326611,0,0,0,1,0,0,1,0,1
2495000,2495000,1.0,24.0,2.0,1939,942.0,6880.5,59.3307531,18.024157,0,0,0,1,0,0,1,0,1
3245000,3195000,1.0,35.0,5.0,1937,1988.0,5880.0,59.3461,18.0545948,0,0,0,1,0,1,0,1,0
2745000,0,1.0,21.0,4.0,1928,1524.0,4720.0,59.3475993,18.0625777,0,0,0,1,0,0,1,1,0
3350000,2995000,1.0,39.0,12.0,2009,1843.0,4236.0,59.3350555,18.0155798,0,0,0,1,0,1,0,1,0
3515000,3500000,1.0,39.0,1.0,1899,1920.0,6600.0,59.3486161,18.0575774,0,0,0,1,0,0,1,1,0
2815000,2550000,1.0,24.0,3.0,1935,1013.0,5828.0,59.3294712,18.0381805,0,0,0,1,0,1,0,1,0
3525000,3195000,1.0,39.0,14.0,2009,2045.0,6880.5,59.3350555,18.0155798,0,0,0,1,0,1,0,1,0
3150000,2695000,1.0,25.0,5.0,1937,930.0,5400.0,59.3389296,18.0970361,0,0,0,1,0,1,0,1,0
3050000,2695000,1.0,25.0,2.0,1905,1512.0,6880.5,59.3447628,18.0524173,1,0,0,0,0,0,1,0,1
2750000,2495000,1.0,25.0,1.0,1970,704.0,8000.0,59.3358425,18.0935277,0,0,0,1,0,0,1,1,0
3100000,2995000,1.0,29.0,2.0,1929,1632.0,6480.0,59.3480716,18.0506712,0,0,0,1,0,0,1,1,0
4175000,3795000,1.0,36.0,3.0,0,1193.0,4200.0,59.3391964,18.0562437,0,0,0,1,0,1,0,1,0
2950000,2750000,1.0,27.0,5.0,1923,1560.0,8581.0,59.3393719,18.095029,0,0,0,1,0,0,1,1,0
2450000,2500000,1.0,22.0,4.0,1959,1879.0,6800.0,59.3411166,18.0610315,0,0,0,1,0,0,1,0,1
3400000,2995000,1.0,39.0,5.0,1974,2636.0,6880.5,59.3437527,18.0515018,0,0,0,1,0,0,1,1,0
2600000,1950000,1.0,19.0,3.0,1951,954.0,5400.0,59.3379679,18.1007411,0,0,0,1,0,0,1,1,0
2550000,2395000,1.0,28.0,2.0,1934,1709.0,4529.0,59.3340208,18.0004039,0,0,0,1,0,0,1,0,1
3500000,3250000,1.0,25.0,4.5,1939,0.0,6000.0,59.3378647,18.0958476,0,0,0,1,0,0,1,0,1
3665000,3495000,1.0,35.0,2.0,1963,961.0,7800.0,59.3306662,18.0371541,0,0,0,1,0,0,1,1,0
2520000,2250000,1.0,19.0,2.0,1914,809.0,6880.5,59.3416551,18.0392521,0,0,0,1,0,0,1,0,1
3710000,3895000,1.0,39.0,2.0,1923,1654.0,6880.5,59.3443362,18.0339599,0,0,0,1,0,0,1,0,1
3900000,3550000,1.0,34.0,4.0,1906,1303.0,4800.0,59.3446555,18.0476407,0,0,0,1,0,0,1,1,0
2750000,2695000,1.0,25.0,1.0,1970,705.0,2500.0,59.3358425,18.0935277,0,0,0,1,0,0,1,1,0
2500000,2695000,1.0,33.0,1.0,1934,2873.0,6880.5,59.33081,18.0491435,0,0,0,1,0,0,1,1,0
2700000,2495000,1.0,25.0,2.5,1937,1384.0,4965.0,59.3357749,17.9978291,0,0,0,1,0,1,0,1,0
3650000,3250000,1.0,35.0,3.0,1919,1470.0,4500.0,59.3473457,18.0461954,0,0,0,1,0,0,1,1,0
4110000,3500000,1.0,35.0,2.0,1881,1564.0,6880.5,59.3402846,18.0488734,1,0,0,0,0,1,0,0,1
2650000,2450000,1.0,19.0,5.0,1926,1058.0,6500.0,59.3438419,18.0388458,0,0,0,1,0,0,1,1,0
3150000,2850000,1.0,33.0,1.5,1941,2271.0,4200.0,59.3354299,18.0296024,0,0,0,1,0,1,0,1,0
2075000,1495000,1.0,16.2,6.0,1929,378.0,6500.0,59.3380491,18.0356645,0,0,0,1,0,0,1,1,0
3400000,0,1.0,35.6,4.0,1930,2096.0,6880.5,59.3384368,18.0243542,0,0,0,1,0,1,0,1,0
2660000,2660000,1.0,28.0,6.0,1934,2581.0,3200.0,59.3309585,18.0480612,0,0,0,1,0,0,1,0,1
2975000,2950000,1.0,28.0,2.0,1929,1570.0,6880.5,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
2900000,2995000,1.0,33.0,2.0,1936,1885.0,6880.5,59.3430818,18.0319482,0,0,0,1,0,0,1,1,0
2950000,2795000,1.0,28.0,2.0,1928,1712.0,3240.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
3605000,3395000,1.0,39.0,0.5,1931,2096.0,10308.0,59.3289865,18.0299616,0,0,0,1,0,0,1,1,0
3020000,2695000,1.0,35.0,5.0,1937,2150.0,8112.0,59.3269828,18.0101185,0,0,0,1,0,0,1,1,0
2350000,2350000,1.0,24.5,6.0,1949,1282.0,6880.5,59.3380329,18.0144761,0,0,0,1,0,0,1,1,0
2400000,2350000,1.0,24.5,5.0,1950,1282.0,1500.0,59.3380329,18.0144761,0,0,0,1,0,0,1,1,0
3010000,2995000,1.0,29.0,4.0,1946,1512.0,4507.0,59.3364927,18.0517604,0,0,0,1,0,1,0,1,0
3050000,2695000,1.0,27.0,2.0,1981,1316.0,5600.0,59.3448182,18.0512647,0,0,0,1,0,0,1,0,1
3500000,3150000,1.0,31.0,3.0,1928,2145.0,9400.0,59.3475993,18.0625777,0,0,0,1,0,0,1,0,1
2810000,2395000,1.0,25.0,3.0,1924,1151.0,8112.0,59.3474647,18.0453166,0,0,0,1,0,0,1,1,0
2285000,2150000,1.0,20.0,1.0,1931,1050.0,6880.5,59.3304041,18.0016382,0,0,0,1,0,0,1,0,1
3950000,4200000,1.0,32.0,2.0,1896,1454.0,4000.0,59.3324617,18.0827006,0,0,0,1,0,0,1,0,1
4100000,4200000,1.0,39.0,0.5,1917,2169.0,5400.0,59.3403233,18.0685694,0,0,0,1,0,0,1,1,0
2575000,2495000,1.0,24.0,4.0,1937,2286.0,6880.5,59.3300512,18.0470286,0,0,0,1,0,0,1,1,0
2760000,2700000,1.0,27.0,2.0,1937,790.0,6880.5,59.3339699,18.0319422,0,0,0,1,0,1,0,1,0
4320000,3995000,1.0,50.0,4.0,1924,2835.0,6880.5,59.3477442,18.0453347,0,0,0,1,0,0,1,1,0
3100000,2995000,1.0,29.0,3.0,1967,1531.0,6644.0,59.341201,18.0401362,0,0,0,1,0,0,1,1,0
4000000,3895000,1.0,39.0,4.0,1926,1149.0,5292.0,59.3409207,18.0371877,0,0,0,1,0,0,1,1,0
2900000,2595000,1.0,26.0,2.0,1926,1750.0,4200.0,59.3446006,18.0351329,0,0,0,1,0,0,1,1,0
3600000,3250000,1.0,36.0,0.5,1931,1935.0,4500.0,59.3280722,18.0348518,0,0,0,1,0,0,1,1,0
2650000,2650000,1.0,23.0,2.5,1929,1478.0,6500.0,59.3381373,18.0388213,1,0,0,0,0,0,1,1,0
3650000,3495000,1.0,33.0,2.0,1905,1901.0,6880.5,59.3445849,18.0429561,0,0,0,1,0,1,0,0,1
3500000,3195000,1.0,34.0,0.5,1904,1742.0,3887.0,59.3358805,18.0334601,0,0,0,1,0,0,1,1,0
3350000,3595000,1.0,40.0,0.5,1914,1455.0,5880.0,59.3302105,18.0297999,0,0,0,1,0,0,1,1,0
3380000,0,1.0,39.0,11.0,2009,2045.0,3204.0,59.3352495,18.015198,0,0,0,1,0,1,0,1,0
3825000,3595000,1.0,35.0,5.0,1945,1825.0,10400.0,59.3364762,18.0509629,0,0,0,1,0,1,0,1,0
3100000,2995000,1.0,26.0,2.0,1939,1326.0,5400.0,59.3377275,18.0783656,0,0,0,1,0,0,1,1,0
7000000,6990000,1.0,36.0,17.0,2016,2988.0,6880.5,59.3312395,18.0600072,0,0,0,1,0,1,0,1,0
3550000,3000000,1.0,26.0,1.0,1939,1015.0,3600.0,59.3416072,18.0795579,0,0,0,1,0,0,1,1,0
3770000,3595000,1.0,43.5,5.0,1972,791.0,6500.0,59.3337886,18.0353102,0,0,0,1,0,1,0,1,0
3100000,2895000,1.0,28.0,2.0,1929,1642.0,2270.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
3215000,3095000,1.0,39.0,2.0,1927,2233.0,4200.0,59.3328269,18.0157418,0,0,0,1,0,0,1,0,1
2920000,2895000,1.0,25.0,2.0,1929,1077.0,6880.5,59.3383562,18.0375648,0,0,0,1,0,0,1,1,0
3495000,3495000,1.0,36.0,4.0,1927,2334.0,7200.0,59.3305296,18.0274545,0,0,0,1,0,1,0,1,0
2895000,2495000,1.0,31.5,0.5,1935,2887.0,8400.0,59.3305117,18.0471569,0,0,0,1,0,0,1,1,0
2830000,2495000,1.0,29.0,2.0,1937,1349.0,7100.0,59.3331771,18.0390848,0,0,0,1,0,0,1,0,1
2270000,2150000,1.0,16.0,2.0,1925,1030.0,6880.5,59.3503501,18.0563813,0,0,0,1,0,0,1,0,1
2650000,2490000,1.0,22.0,3.0,0,1280.0,6528.0,59.3387333,18.0335086,0,0,0,1,0,0,1,1,0
3555000,3150000,1.0,28.0,1.0,1907,932.0,3600.0,59.3363581,18.0542034,0,0,0,1,0,1,0,0,1
2750000,2695000,1.0,27.0,5.0,1927,1226.0,5880.0,59.3491371,18.0503597,0,0,0,1,0,0,1,1,0
2750000,2650000,1.0,27.0,1.0,1937,1243.0,6880.5,59.3335166,18.0389776,0,0,0,1,0,0,1,1,0
2950000,2795000,1.0,28.0,5.0,1938,2458.0,4200.0,59.3305117,18.0471569,0,0,0,1,0,1,0,1,0
3000000,2595000,1.0,22.0,4.0,1934,1267.0,6880.5,59.3398176,18.0614004,0,0,0,1,0,1,0,1,0
3520000,3095000,1.0,40.0,6.0,2006,2319.0,6880.5,59.3345168,18.0173428,0,0,0,1,0,1,0,1,0
4110000,3950000,1.0,39.5,0.5,1898,1065.0,7200.0,59.3421052,18.0429347,1,0,0,0,0,1,0,1,0
2725000,2895000,1.0,33.0,2.0,1935,2949.0,6880.5,59.3305411,18.0467916,0,0,0,1,0,0,1,0,1
3295000,2995000,1.0,25.0,4.0,1931,1835.0,6000.0,59.3361696,18.0895656,0,0,0,1,0,0,1,1,0
3150000,3195000,1.0,40.0,1.0,1927,2115.0,6880.5,59.331811,18.0166959,0,0,0,1,0,0,1,1,0
2870000,2795000,1.0,28.0,3.0,1929,1982.0,6500.0,59.3364327,18.0263479,0,0,0,1,0,0,1,1,0
4155000,3595000,1.0,41.0,4.0,1901,2186.0,6880.5,59.334413,18.0305211,0,0,0,1,0,0,1,1,0
3520000,3395000,1.0,41.0,2.0,1926,2209.0,6146.0,59.3326881,18.0163158,0,0,0,1,0,0,1,0,1
2700000,2195000,1.0,23.5,2.0,0,1449.0,4000.0,59.3303011,18.003156,0,0,0,1,0,0,1,0,1
2660000,2175000,1.0,23.0,4.0,1935,2316.0,2235.0,59.33081,18.0491435,0,0,0,1,0,1,0,1,0
3030000,2850000,1.0,32.0,5.0,1967,1839.0,6880.5,59.3380178,18.0152206,0,0,0,1,0,1,0,1,0
3560000,3150000,1.0,35.0,2.0,1904,1883.0,6880.5,59.3365307,18.0321483,0,0,0,1,0,0,1,0,1
2420000,2495000,1.0,22.0,2.0,0,1409.0,6880.5,59.3316145,18.0272793,0,0,0,1,0,0,1,0,1
3500000,3450000,1.0,36.0,2.0,0,2489.0,6880.5,59.3298604,18.0280259,0,0,0,1,0,1,0,0,1
2710000,2495000,1.0,22.2,1.0,1923,1069.0,6880.5,59.3339062,18.0377039,0,0,0,1,0,0,1,0,1
4000000,3495000,1.0,33.0,2.0,1883,1772.0,6880.5,59.340045,18.081743,0,0,0,1,0,0,1,0,1
3925000,3795000,1.0,33.0,3.0,1947,1996.0,3550.0,59.3366238,18.0865644,0,0,0,1,0,1,0,1,0
3700000,3550000,1.0,39.0,3.0,1924,3230.0,11200.0,59.3463277,18.0402951,0,0,0,1,0,1,0,0,1
4470000,3695000,1.0,33.0,1.0,1927,1410.0,3600.0,59.342953,18.06765,0,0,0,1,0,0,1,1,0
3150000,3000000,1.0,26.0,3.0,1927,1013.0,5300.0,59.3440883,18.0389736,0,0,0,1,0,0,1,1,0
4100000,3795000,1.0,31.0,1.0,1898,2090.0,5400.0,59.3402678,18.0836354,0,0,0,1,0,0,1,1,0
3075000,2845000,1.0,28.5,1.0,1931,1715.0,6880.5,59.3289005,18.0350232,0,0,0,1,0,0,1,1,0
2850000,2675000,1.0,27.5,2.0,1926,1843.0,4032.0,59.3331251,18.0167397,0,0,0,1,0,0,1,0,1
4200000,3950000,1.0,36.0,2.0,1905,1649.0,5900.0,59.3375241,18.0872843,0,0,0,1,0,0,1,0,1
3100000,2895000,1.0,20.0,5.0,1911,1640.0,6000.0,59.3354144,18.0360942,0,0,0,1,0,0,1,1,0
2450000,2400000,1.0,27.0,6.0,1949,1176.0,6880.5,59.3380329,18.0144761,0,0,0,1,0,0,1,0,1
3795000,3795000,1.0,35.0,2.0,0,1009.0,6880.5,59.3304056,18.0299782,0,0,0,1,0,1,0,1,0
4150000,3250000,1.0,40.0,2.0,1883,2356.0,6880.5,59.329946,18.0416359,0,0,0,1,0,0,1,1,0
3100000,2895000,1.0,31.5,1.0,1932,1803.0,8508.0,59.3329348,18.0407529,0,0,0,1,0,0,1,1,0
2100000,2095000,1.0,22.5,7.0,1950,1176.0,5880.0,59.3380329,18.0144761,0,0,0,1,0,0,1,1,0
2530000,2375000,1.0,21.0,3.0,1926,909.0,6880.5,59.348437,18.0510212,0,0,0,1,0,0,1,1,0
4400000,4950000,1.0,43.0,3.0,1894,1975.0,6880.5,59.3369912,18.0642965,0,0,0,1,0,0,1,1,0
3775000,3750000,1.0,38.0,1.0,1973,1830.0,6880.5,59.3372587,18.08907,0,0,0,1,0,1,0,1,0
3100000,2850000,1.0,28.0,4.0,1929,1642.0,5400.0,59.3367391,18.0259077,0,0,0,1,0,0,1,0,1
2830000,0,1.0,28.0,2.0,1939,1677.0,12144.0,59.3308045,18.024758,0,0,0,1,0,0,1,0,1
2495000,2495000,1.0,19.5,0.5,1929,1058.0,6880.5,59.3494381,18.0557842,0,0,0,1,0,0,1,0,1
3500000,3300000,1.0,28.0,0.5,1929,1433.0,5100.0,59.3396936,18.0851412,0,0,0,1,0,0,1,0,1
3400000,2995000,1.0,33.0,0.5,1929,2077.0,6000.0,59.3370384,18.050725,0,0,0,1,0,0,1,1,0
3500000,3195000,1.0,31.5,3.0,1929,1462.0,6880.5,59.3277134,18.0447106,0,0,0,1,0,0,1,1,0
3500000,2995000,1.0,22.0,2.0,1861,1892.0,6880.5,59.3330848,18.0855136,0,0,0,1,0,0,1,0,1
3350000,3395000,1.0,34.5,6.0,2018,1756.0,6880.5,59.3469681,18.0349919,0,0,0,1,0,0,1,1,0
3680000,2995000,1.0,31.0,3.0,1904,1961.0,11356.0,59.3365307,18.0321483,0,0,0,1,0,1,0,1,0
3720000,3295000,1.0,26.0,4.0,1895,871.0,6880.5,59.3371182,18.0884948,0,0,0,1,0,0,1,1,0
3110000,2795000,1.0,34.5,0.5,1924,1960.0,6880.5,59.3295923,18.0282508,0,0,0,1,0,0,1,0,1
3225000,2995000,1.0,28.0,2.0,1930,2183.0,6880.5,59.3368752,18.0533008,0,0,0,1,0,0,1,1,0
2550000,2495000,1.0,24.0,3.0,1938,2274.0,6880.5,59.3300512,18.0470286,0,0,0,1,0,0,1,1,0
2750000,2650000,1.0,28.0,2.0,1938,3052.0,6880.5,59.3300512,18.0470286,0,0,0,1,0,0,1,1,0
3000000,2495000,1.0,25.0,1.0,1931,949.0,6880.5,59.3283354,18.0343052,0,0,0,1,0,0,1,1,0
2225000,2095000,1.0,22.0,1.5,1937,1579.0,6880.5,59.3275628,18.0102655,0,0,0,1,0,0,1,1,0
3425000,3150000,1.0,32.0,4.0,1927,2145.0,14100.0,59.3475993,18.0625777,0,0,0,1,0,0,1,0,1
4350000,4000000,1.0,30.0,2.0,1883,1174.0,6400.0,59.3321131,18.0862955,0,0,0,1,0,1,0,0,1
2875000,2995000,1.0,36.0,2.0,1932,2539.0,5700.0,59.3315448,17.9997533,0,0,0,1,0,0,1,0,1
3100000,2950000,1.0,28.0,3.0,1929,1560.0,6880.5,59.3498935,18.0561413,0,0,0,1,0,0,1,0,1
3050000,2650000,1.0,23.0,2.0,1906,947.0,6880.5,59.3453959,18.0437673,0,0,0,1,0,0,1,0,1
3670000,3495000,1.0,36.0,2.0,1963,960.0,1800.0,59.3306662,18.0371541,0,0,0,1,0,1,0,1,0
3100000,2750000,1.0,25.0,2.0,1929,1623.0,5640.0,59.3372324,18.0666697,0,0,0,1,0,0,1,0,1
3315000,2995000,1.0,38.0,2.0,0,2366.0,5700.0,59.3445175,18.0369862,0,0,0,1,0,0,1,0,1
3000000,2875000,1.0,27.0,4.0,1937,790.0,6880.5,59.3338356,18.0318668,0,0,0,1,0,1,0,1,0
2380000,0,1.0,24.0,2.0,0,2263.0,6000.0,59.3300512,18.0470286,0,0,0,1,0,0,1,1,0
